date,reviewer,text,stars,company
2020-08-21T07:37:16.000Z,Framilau2105,"Geschenkkarten-Disaster.Annoncierte Lieferzeit: 3-5 Werktage.Mittlerweile 8 Tage durch ohne Erhalt.Kundenservice teilweise die Ausgeburt von Unfreundlichkeit. Falls H&M irgendwann bankrott geht, trifft es den richtigen Dilettantenverein.",1,/h-m.com?languages=de
2020-08-15T08:39:04.000Z,Jakobi Jakow,"Auch für mich war das erste und letzte Bestellung, die sind nicht mal in der Lage, einen Bestellungsbestätigung per Email zu verschicken, Wäre kämmen viel zu spät an, andere Bästellung ist nicht mal angekommen, dafür aber nach Geld verlangt, Kundenservice ist absolut inkompetent und unfreundlich, Retoure können nicht bearbeitet werden, Bezahlungen unkorrekt bearbeitet.Nie mehr im Leben werde ich bei H&m noch irgendwas bestellen.",1,/h-m.com?languages=de
2020-08-07T16:24:39.000Z,Gundula,"Auch für mich die letzte Bestellung bei H&M! Die Lieferung kam nicht zum angegebenen Zeitpunkt,beim Kundenservice sagte man mir,dass man da nichts tun könne. Als ich meinen Unmut darüber äußerte,dass ich ja bestellt habe,weil ich die Sachen dringend brauchte und nicht bestellt hätte,wenn ich gewusst hätte,dass es mehrere Tage länger dauert und die Ware ja auch schon bezahlt ist,wurde einfach aufgelegt!Wie dumm,es sich in Corona-Zeiten mit den Kunden,die online kaufen wollen,so zu verscherzen...",1,/h-m.com?languages=de
2020-08-02T11:55:39.000Z,Sonn Son,"Dem H&M Onlineshop fehlt ein Standard: man kann keine von der Lieferadresse abweichende Rechnungsadresse angeben. Das ist ein bißchen hintendran - es gibt bestimmt mehr Menschen die Einkaufen wollen und deren Rechnungsadresse von der Lieferadresse abweicht, wenn z.Bsp. die zu bekleidende Person in einem anderen Haushalt wohnt....",2,/h-m.com?languages=de
2020-07-10T13:14:57.000Z,Katharina Geissler,"H&M nicht nur Menschen würdige Bedingungen bei der Kleidungsproduktion sondern extrem unprofesioneller Kundendienst. Ich hab mich um 4 Euro verrechnet. Es kommt keine Mahnung, nicht eine! Dafür ein halbes Jahr später eine E-Mail von einem Inkassounternehmen ich soll nun 45 Euro zahlen. Und wenn ich in einem Kartoffelsack rumlaufen muss, nie wieder H&M. Das rate ich auch jedem anderen.",1,/h-m.com?languages=de
2020-06-26T15:25:37.000Z,limo1199,"Der Onlineshop gestaltet sich umständlich und unübersichtlich, man wird beim Aufrufen der Seite erschlagen von der Fülle der Angebote. Streckenweise muß man sich durch zig Seiten durchklicken. Die Filterfunktionen unterschlagen Artikel. Wenn man Teile, die man über die Suchfunktion  sucht, werden z. B nicht erkannt wie z. B Viskosekleid. Oder  Viscose Top. Wenn ich das eingebe, möchte ich auch nur solche Artikel! Und keine Polyplastiksachen angezeigt bekommen. Sehr hoher Anteil an 100%POLYESTER WARE,diese sind sehr unangemessen hochpreisig. In der Sommersaison trage ich ungern Kunstfaser, wegen Geruchsentwicklung,Atmungsaktivität u.s.w. Seit den letzten drei Jahren stimmen weder Passformen noch Größen bei der Damenmode. Einfach nicht zuverlässig. Von 36-44 eine Glückslotterie beim Bestellen. Bei Jeansblusen mit Lycocell z. B TOTAL enge Armabschlüsse? Und die Schultern zu eng. Bei den Lycolkleidern tailliert in 42! Passt es meiner Tochter, die 176 hat gut. Wie 38.Bei den Damenschuhen muss man immer 2-3 Nummern GRÖẞER BESTELLEN. Bei der Kinderkleidung Kleinkind /Großkind alles so ähnlich. Lustigerweise kommen die Schuhgrößen ganz gut hin. Ich hoffe ihr lauft wieder zu alter Form auf, dann würde ich mehr bestellen. In letzter Zeit sind mir die Homepages einfach zu überladen und unübersichtlich... Oft ust es auch so, daß der Bestand bestellbar ist, aber beim Zufügen die Meldung erscheint:kann dem Warenkorb gerade nicht zugefügt werden. Ausverkaufte Artikel werden trotzdem beworben. WARUM verschwinden sie dann bitte nicht von der Homepage automatisch? Man ist einfach enttäuscht, wenn man mal wieder zuspät ist, wie immer denkt man dann und surft gar nicht mehr vorbei. Ihr habt einiges zu optimieren Freunde",1,/h-m.com?languages=de
2020-06-18T10:07:22.000Z,Sandi,"Katastrophe dieser Onlineshop! Nie wieder. Mir wurde ein falscher Artikel zugeschickt, welchen ich natürlich retournierte. Da ich einen Member Gutschein verwendet hatte, wurde mir nicht der komplette Preis des bestellten Artikels zurückerstattet, sondern nur abzüglich des Gutscheins. Da ich aber schon überwiesen hatte, da man ja sonst gleich eine Mahnung bekommt wenn man auf die korrigierte Rechnung wartet, bekam ich dann nochmal eine Rechnung von 81 Cent... Nur weil H&M zu blöd ist die richtigen Artikel zu liefern, darf ich jetzt wieder zur Bank laufen und habe mehr Aufwand. Im Nachhinein den richtigen Artikel zu liefern oder sich zumindest für die falsche Lieferung zu entschuldigen gibts bei H&M generell nicht. Und den Kundenservice kann man total vergessen, die Dame fühlte sich nicht zuständig und verwies nur darauf, dass sie die Regeln nicht gemacht hätte. Dies ist jetzt der Zeitpunkt die Member Mitgliedschaft zu beenden. Werde künftig wieder ausschließlich bei Zalando oder Amazon bestellen, deren Service ist überraschenderweise top.",1,/h-m.com?languages=de
2020-04-15T10:47:15.000Z,MA,"am Liebsten hätte ich hier 0 Sterne gegeben!!! Sie fühlen sich für nichts verantwortlich und zuständig - die Ware braucht 2 Wochen bis sie ankommt, eine Rücksendung dauert 2 Wochen bis sie bearbeitet wird bis dahin erhält man bereits die Mahnung von Klarna - beim Kundenservice heißt es dann nur, da bist selber schuld, hättest Klarna verständigen sollen. eindeutig meine schlimmste Erfahrung mit einem Onlineshop! Sehr unprofessionelles Kundenservice, dutzt ohne fragen und verratet den Namen nicht, damit man sich nicht beschweren kann!",1,/h-m.com?languages=de
2020-04-12T15:01:41.000Z,Kathi,"Nachdem ich fast 2 Wochen nach Aufgabe meiner Bestellung noch immer kein Paket erhalten hatte schaute ich mal in die Sendungsverfolgung. Dort stand zu meiner Überraschung, dass das Paket wieder zurück zum Lager geht weshalb ich bei der Post angerief um zu fragen was los sei. Diese meinten sie hätten keine Türnummer (Wohne im Mehrfamilienhaus) und konnten das Paket deshalb nicht zustellen. Die Sache war aber ich hatte meine Türnummer im Bestellvorgang angegeben. Deshalb rief ich bei H&M an da sich bei mir niemand meldete und ich wissen wollte was jetzt mit meiner Bestellung passiert. Diese meinten meine Sachen gehen zu ihnen retour und ich erhalte dann in frühestens 2 wochen mein Geld in From eines Gutscheins (hatte mit Gutschein bezahlt) zurück. Die Sache ist aber ich hätte lieber meine Bestellung als das Geld zurück aber H&M meinte das ginge nicht und ich könnte ja neu bestellen (sehr hilfreich wenn die Sachen die ich wollte mittlerweile ausverkauft sind und ich entweder jetzt bestellen, mit Karte zahlen und auf meinem Gutschein sitzenbleiben oder erst in frühestens 2 Wochen bestellen kann). Was mich allerdings extrem aufregt ist, dass H&M es sich herausnimmt mit der Rückerstattung so zu trödeln und trotz mehrmaliger Nachfrage wollte man mir da nicht entgegenkommen. Ich habe das Paket ja nie erhalten also kann ich weder Ware entnommen noch sie beschädigt haben weshalb ich es wirklich nicht einsehe auf meinen Gutschein (den ich eigentlich dringend brauche) über 2 Wochen warten zu müssen.Ich fühle mich wirklich gefrotzelt da ich jetzt durch einen Fehler von H&M ärger habe (eine Dame vom H&M Kundenservice schnauzte mich sogar richtig an und meinte es sei garantiert meine Schuld ohne überhaupt meinen Namen oder meine Bestellnummer zu kennen, außerdem kann ich nachweisen dass ich die Türnummer angegeben habe und die Post versicherte mit dass es durch das Fehlen dieser gescheitert ist-muss also an H&M liegen) und H&M es nicht mal für nötig hielt mich zu Informieren dass mit meiner Bestellung etwas schiefgelaufen war. Hätte ich das nicht selbst in die Hand genommen hätte ich keine Ahnung was los ist. Habe jetzt mal den Konsumentenschutz eingeschalten und hoffe dass ich bald an mein Geld komme.",1,/h-m.com?languages=de
2020-04-08T14:06:59.000Z,Ina B,Lieferung dauert mit Hermes länger als zwei Wochen. H&M selbst versendet das Paket erst am vierten Werktag. Das war meine erste und letzte Bestellung!,1,/h-m.com?languages=de
